CASEID,LST,MHINTAKE,MHDIAGEVAL,MHREFERRAL,MENTALHTHSERV,TREATMT,ADMINSERV,SETTINGIP,SETTINGRC,SETTINGDTPH,SETTINGOP,FACILITYTYPE,OWNERSHIP,FEDOWN,PSYCHOSES,MOOD,AUTISM,CONDUCT,ANXIETY,EATING,DISORDEROTH,CHILDAD,YOUNGADULTS,ADULT,SED1,SPMI1,SRVC81,ALZHDEMENTIA1,SRVC77,POSTTRAUM1,SRVC109,SRVC110,SRVC111,TRAUMATICBRAIN1,SRVC80,FORENSIC1,SED,SPMI,SRVC63,ALZHDEMENTIA,SRVC31,POSTTRAUM,SRVC113,SRVC114,SRVC115,TRAUMATICBRAIN,SRVC62,FORENSIC,SRVC35,MHCONSUMER,MHEMGCY,TREATTELEMDINCE,CRISISTEAM2,HEARIMPAIR,LANG,LANG16,LANG_B,LANG1,LANG2,LANG3,LANG21,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG22,LANG11,LANG19,LANG23,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,FEESCALE,FEESCALELOCATOR,PAYASST,NOCHARGELOCATOR,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,REVCHK2A
201210044,OH,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201210045,OH,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201210046,OH,1,1,1,1,0,1,0,1,0,0,3,2,-2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,0,0
201210047,OH,1,1,1,1,0,1,0,1,0,0,3,2,-2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,0,0,1,0,0
201210048,OH,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201210049,OH,1,1,1,1,0,1,0,1,0,0,3,2,-2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,1,0,1,0,0
201210050,OH,1,1,1,1,0,-1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,-2,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201210051,OH,1,1,1,1,1,1,0,1,0,1,6,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,-2,1,1,0,-2,0,-2,1,-2,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,0,0,1,1,0
201210052,OH,1,1,1,1,0,1,0,0,1,1,5,2,-2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,-2,-2,0,0,0,0,1,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,1,1,-3,-3,1,-3,0
201210053,OH,1,1,0,1,1,1,0,0,1,1,5,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,-2,1,1,-2,1,0,0,-2,-2,-2,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,-3,1
201210054,OH,0,0,0,1,1,0,0,0,1,1,5,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,-2,1,0,-2,1,-2,0,-2,-2,-2,0,1,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,0
201210055,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,-2,1,0,0,-2,0,0,0,0,0,1,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,-3,1,0,0
201210056,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,-2,1,0,0,-2,0,0,0,0,0,1,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,0,1,-3,0
201210057,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,-2,0,0,0,0,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,0,0,1,0,0
201210058,OH,1,1,1,1,1,1,0,0,1,1,5,2,-2,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,-2,1,0,-2,1,1,0,-2,0,0,1,1,1,0,0,0,-1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,0,1,-3,0
201210059,OH,1,1,0,1,1,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,1
201210060,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,-2,1,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,1
201210061,OH,1,1,0,1,1,1,0,0,0,1,5,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,1
201210062,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,-2,1,0,-2,0,-2,0,-2,-2,-2,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,1,0,1,0,0,0,0,0,0,0
201210063,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,-2,1,0,-2,0,-2,0,-2,-2,-2,0,1,0,1,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,0,0
201210064,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-2,-2,-2,0,0,-2,-2,-2,-2,0,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,-3,1,-3,0
201210065,OH,1,1,1,1,1,1,0,1,0,1,3,4,-2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-2,-2,-2,-2,1,1,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,0,0,1,0,0
201210066,OH,1,1,1,1,1,0,0,1,0,1,3,2,-2,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,-2,-2,-2,1,1,-2,-2,-2,-2,0,0,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,1,1,0,0,-3,0
201210067,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,-2,1,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,0,0,0,0
201210068,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,-2,-2,0,-2,0,0,0,0,0,-2,0,0,1,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,1,1,0,0
201210069,OH,1,1,1,1,0,1,0,0,0,1,5,2,-2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,-2,1,1,0,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,1,1,-3,0
201210070,OH,1,1,1,1,1,1,0,0,0,1,5,2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,-3,1,1,-3,0
201210071,OH,1,1,1,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,-2,0,0,0,0,0,-2,0,0,1,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,0,1,0,0
201210072,OH,1,1,0,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,0,1,1,0,0
201210073,OH,1,1,1,1,0,1,1,0,0,1,2,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-2,1,0,-2,0,0,0,0,0,0,0,0,0,1,1,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,0,1,1,1,1,1,1,1,0
201210074,OH,0,0,1,1,0,0,1,0,0,0,2,2,-2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,-2,0,1,1,-2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,-3,1,-3,-3
201210075,OH,-1,1,1,1,1,0,1,0,1,0,2,2,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,-2,0,0,0,-2,0,-2,0,-2,0,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,-3,0
201210076,OH,1,0,0,1,0,0,1,0,0,0,2,1,-2,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,-2,0,1,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,-3,1
201210077,OH,1,1,1,1,0,0,0,0,1,0,5,2,-2,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,-2,-2,-2,0,0,-2,-2,0,-2,-2,0,0,0,0,0,-8,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,1,0,1,1,0,0
201210078,OH,1,0,1,1,0,1,1,0,0,1,2,2,-2,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,-2,1,1,0,1,0,0,-2,0,-2,0,-2,0,0,1,0,-8,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,1,1,1,0,1
201210079,OH,0,0,1,1,0,0,1,0,0,0,2,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,-2,1,1,0,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,0,1,0,0
201210080,OH,1,1,1,1,1,1,1,0,1,1,2,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,-2,0,-2,-2,1,0,-2,-2,1,-2,0,-2,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,1,1,-3,0
201210081,OH,0,0,1,1,0,1,1,1,1,1,4,5,-2,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,-2,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,1,1,1,-3,0
201210082,OH,0,0,0,1,0,1,0,0,1,0,5,5,-2,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,-2,0,0,0,-2,-2,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,1,0,0,0,0,0
201210083,OH,1,1,1,1,0,1,0,0,0,1,5,5,-2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,-2,0,0,0,-2,0,-2,-2,-2,0,0,-2,1,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,1,1,0,0,0,0,0
201210084,OH,1,1,1,1,1,1,0,1,1,0,6,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,1,1,0,1,0,0
201210085,OH,1,1,0,1,1,1,0,0,0,1,5,1,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,-2,1,0,0,0,0,0,0,1,1,0,1,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,1,1,1,0,0,1,0,0
201210086,OH,1,1,1,1,0,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,-2,0,0,0,0,0,-2,0,-2,0,0,0,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,-3,-3,1,-3,0
201210087,OH,1,1,1,1,1,1,0,0,0,1,7,8,-2,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
201210088,OH,1,1,1,1,1,0,0,1,0,1,4,2,-2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,0,1,1,0,0
201210089,OH,1,1,1,1,1,0,0,0,1,1,5,2,-2,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,-2,-2,-2,0,0,-2,-2,0,-2,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,-3,1,1,-3,0
201210090,OH,1,1,0,1,1,0,0,0,0,1,5,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,1,1,-3,1,1,-3,0
201210091,OH,1,1,1,1,1,1,0,1,0,0,6,2,-2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,-2,0,0,1,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,1,-3,-3,-3,-3,-3,-3,-3,0
201210092,OH,1,1,0,1,0,1,0,0,0,1,5,2,-2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-2,-2,-2,1,1,-2,-2,0,-2,0,-2,1,0,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,0,1,1,0,0,0,0
201210093,OH,1,1,0,1,0,1,0,0,1,1,6,2,-2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,-2,-2,-2,-2,0,-2,-2,0,-2,0,-2,0,0,0,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,1,0,1,1,0,1,0,0
201210094,OH,1,1,1,1,0,0,0,0,1,1,5,2,-2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,-3,0
201210095,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,0,0,0,1
201210096,OH,0,0,0,1,0,0,0,1,0,0,4,2,-2,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,-2,1,0,-2,0,0,-2,-2,-2,0,-2,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,1,0,0,0,0,0,0,1
201210097,OH,0,0,0,1,0,0,0,0,1,0,5,2,-2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,1,1,0,0,0,0
201210098,OH,0,0,0,1,1,0,0,0,1,1,5,2,-2,1,1,0,0,1,-1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,-3,1,-3,0
201210099,OH,0,0,0,1,0,0,0,1,0,1,3,2,-2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,-2,-2,-2,0,0,-2,-2,0,0,0,1,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,1,-3,1,-3,0
201210100,OH,0,0,0,1,0,0,0,1,1,0,4,2,-2,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,-2,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,0,1,1,1,-3,-3,1,-3,0
201210101,OH,0,0,1,1,0,0,0,1,0,0,3,2,-2,-1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,0,0,0,1,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,1,0,0,0,0,0,0,0
201210102,OH,1,1,1,1,1,0,0,0,0,1,5,5,-2,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,-2,0,0,-2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,1,1,-3,0
201210103,OH,1,1,0,1,0,1,0,1,1,0,6,2,-2,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,-8,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,0,0,0,0,0
201210104,OH,1,1,1,1,1,1,0,0,0,1,5,1,-2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,-3,0,-2,0,0,-3,0,0,-3,0,-3,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,1,1,1,0,0,0,0,0
